txid,timestamp,src_ip,dst_ip,src_port,dst_port,input_addresses,output_addresses,num_inputs,num_outputs,amount_btc,fee_btc,fee_ratio,script_type,geo_country,asn,organization,india_state,india_city,india_region,transaction_scope,india_link_type,is_india_linked,cross_border_flag,external_country,transaction_value_inr,event_window_id,synthetic_label
tx_6dca38922a0e02fe,2026-08-29T12:45:05Z,103.134.76.74,198.139.188.112,58431,8333,bc1q9bb8530655b7;bc1q3f5acf6f0bd9,bc1qf7f5baeb4d1a,2,1,1.923326,0.00021452,0.000112,TAPROOT,IN,AS45609,Bharti Airtel Ltd,Tamil Nadu,Chennai,South,Cross-Border,India Inbound,true,true,NG,14424945.0,WIN_111,0
tx_a1ab8a90fb348d45,2026-08-30T20:52:05Z,142.118.225.46,203.85.86.136,43769,8333,bc1q352b73957bf6;bc1qcfffd790b596,bc1qfddf48856194;bc1q0c45cc611a3c,2,2,0.058024,6.506e-05,0.001121,P2PKH,IN,AS4755,Tata Communications,Delhi NCR,New Delhi,North,Cross-Border,India Outbound,true,true,KR,435180.0,WIN_120,0
tx_bffe49ba97d7632a,2026-08-30T00:40:05Z,194.19.113.109,45.192.91.18,8333,8333,bc1qac009a08a8f9;bc1qfcbd969e2963;bc1q38aaa43819e2,bc1q1dbf258a8199;bc1qaf043a4e73f2,3,2,1.131439,0.00019902,0.000176,P2WPKH,US,AS15169,Google Cloud / Tier-1 US,Not Applicable,Not Applicable,Not Applicable,Domestic,None,false,false,None,8485792.5,WIN_125,0
tx_cfcad9e1ed1244bb,2026-08-29T10:38:05Z,198.139.188.112,45.125.206.44,31368,8333,bc1qb7effca1788d;bc1q6a1fdd025868,bc1qb922b328f831,2,1,0.266826,0.0002836,0.001063,P2PKH,IN,AS55836,Reliance Jio Infocomm,Telangana,Hyderabad,South,Domestic,India Domestic,true,false,None,2001195.0,WIN_103,0
tx_44917375f5b0fd9d,2026-08-30T00:51:05Z,194.217.181.60,142.79.165.76,8333,8333,bc1qf616adf9080b;bc1qe23f71dee518;bc1qcb680ac124cc,bc1qa47955fd4033,3,1,0.102406,0.00017805,0.001739,P2WSH,NL,AS1103,SURF B.V. Netherlands,Not Applicable,Not Applicable,Not Applicable,Domestic,None,false,false,None,768045.0,WIN_132,0
tx_8a191582e8755e20,2026-08-30T23:19:05Z,198.84.222.78,45.102.156.31,8333,8333,bc1qc22874b67463;bc1qe906d0d1a257;bc1q91c3578120be,bc1q08f9a410cea6,3,1,0.727743,0.00029044,0.000399,P2WSH,AE,AS5384,Emirates Telecom UAE,Not Applicable,Not Applicable,Not Applicable,Cross-Border,None,false,true,RU,5458072.5,WIN_131,0
tx_8e27ce7c8dbaa774,2026-08-31T04:02:05Z,103.129.141.79,45.102.156.31,8333,8333,bc1q4a5524400b4a,bc1q68cc3ed8861a;bc1q882dee4efc0d,1,2,0.34696,0.00014557,0.00042,TAPROOT,JP,AS2516,KDDI Corporation Japan,Not Applicable,Not Applicable,Not Applicable,Domestic,None,false,false,None,2602200.0,WIN_138,0
tx_0d773c2106dbb9ef,2026-08-29T15:18:05Z,45.205.128.11,194.111.65.31,38385,8333,bc1q97a72533f944,bc1q574dd3b4304b;bc1qd3be2e39d9c2,1,2,2.210675,0.00037461,0.000169,P2WPKH,IN,AS4755,Tata Communications,Delhi NCR,New Delhi,North,Cross-Border,India Outbound,true,true,DE,16580062.5,WIN_132,0
tx_ba4005c7ec99daaa,2026-08-29T15:07:05Z,203.225.136.152,45.224.187.118,8333,8333,bc1qc22874b67463;bc1q64a1aca5187a;bc1q1ea238028525,bc1q205d58994992;bc1q3f9620f52837,3,2,2.345799,0.00013836,5.9e-05,P2WPKH,SG,AS4657,StarHub Singapore,Not Applicable,Not Applicable,Not Applicable,Domestic,None,false,false,None,17593492.5,WIN_121,0
tx_bc4265a7d0186b02,2026-08-30T16:08:05Z,142.232.134.217,198.114.74.84,38620,8333,bc1qf7a79752d9b7;bc1q86793f5bab6e,bc1q9c9848e4f362,2,1,0.916473,0.00013616,0.000149,P2SH,IN,AS45609,Bharti Airtel Ltd,Tamil Nadu,Chennai,South,Domestic,India Domestic,true,false,None,6873547.5,WIN_133,0
tx_c0a8ff023f4bba44,2026-08-30T04:13:05Z,45.104.87.139,142.163.10.247,8333,8333,bc1q882dee4efc0d;bc1qa954d4d3f665,bc1q5744ead33c29;bc1q3a51fd5ad6fc,2,2,0.32635,9.814e-05,0.000301,TAPROOT,NG,AS37105,MainOne Nigeria,Not Applicable,Not Applicable,Not Applicable,Domestic,None,false,false,None,2447625.0,WIN_125,0
tx_04d9ed4185bbc9f0,2026-08-30T23:00:05Z,103.109.142.107,45.210.231.41,18033,8333,bc1q07d0f78e1433;bc1qcb680ac124cc;bc1q3f6cfc8e5b4e,bc1q824575b7d9dc;bc1q6a1fdd025868,3,2,2.260423,0.00026847,0.000119,P2SH,NG,AS37105,MainOne Nigeria,Not Applicable,Not Applicable,Not Applicable,Domestic,None,false,false,None,16953172.5,WIN_108,0
tx_2c59e72d0b885ae3,2026-08-30T20:47:05Z,142.232.134.217,203.151.162.29,8333,8333,bc1q97a72533f944;bc1q832aa9aaed28;bc1q01c9494e27a1,bc1qaa9cc0e45d8a;bc1qf6ffae9ea858,3,2,0.508695,5.461e-05,0.000107,P2WPKH,IN,AS55836,Reliance Jio Infocomm,Maharashtra,Mumbai,West,Cross-Border,India Inbound,true,true,JP,3815212.5,WIN_120,0
tx_bcfc398f2b2196ea,2026-08-30T13:59:05Z,45.104.87.139,194.181.206.167,58385,8333,bc1qe7f65bffc34f,bc1qfddf48856194;bc1q1d13030e5ded,1,2,2.002296,0.00012195,6.1e-05,P2PKH,DE,AS3320,Deutsche Telekom AG,Not Applicable,Not Applicable,Not Applicable,Cross-Border,None,false,true,GB,15017220.0,WIN_126,0
tx_10fc6db94135ab83,2026-08-30T14:37:05Z,198.54.217.6,45.152.162.64,17306,8333,bc1q6b911d4f45d3;bc1qbe84020467b0;bc1q41cc159f420f,bc1q1e1c75f9cf6a;bc1q0341d381a7ee,3,2,2.20974,6.964e-05,3.2e-05,TAPROOT,GB,AS2856,BT Group UK,Not Applicable,Not Applicable,Not Applicable,Cross-Border,None,false,true,US,16573050.0,WIN_130,0
tx_d4a58cd661c7359b,2026-08-30T05:27:05Z,142.202.251.50,198.55.132.148,59799,8333,bc1q305de24def92;bc1q41cc159f420f;bc1qf7f7abcec3af,bc1qdc0d84b7a9b9,3,1,0.360971,0.00030191,0.000836,P2WPKH,US,AS15169,Google Cloud / Tier-1 US,Not Applicable,Not Applicable,Not Applicable,Domestic,India Graph-Linked,true,false,None,2707282.5,WIN_135,0
tx_87d294b40910e36b,2026-08-30T02:21:05Z,103.115.153.188,45.70.33.251,8333,8333,bc1q3f5b2da846e8,bc1q17481b2d513e,1,1,1.87428,0.00021252,0.000113,P2WPKH,SG,AS4657,StarHub Singapore,Not Applicable,Not Applicable,Not Applicable,Domestic,None,false,false,None,14057100.0,WIN_118,0
tx_d9f31b70d1115f9c,2026-08-31T06:20:05Z,45.43.181.137,103.109.142.107,20320,8333,bc1qbdfb132d044b,bc1q574dd3b4304b;bc1q67c87712a82e,1,2,2.13356,0.00029237,0.000137,TAPROOT,GB,AS2856,BT Group UK,Not Applicable,Not Applicable,Not Applicable,Cross-Border,None,false,true,NL,16001700.0,WIN_133,0
tx_395f31f179e5cb65,2026-08-30T00:57:05Z,103.61.236.31,198.131.196.183,8333,8333,bc1q7babfc3e1452;bc1q2c89069fd0c2,bc1qcfffd790b596,2,1,0.929472,9.141e-05,9.8e-05,P2PKH,DE,AS3320,Deutsche Telekom AG,Not Applicable,Not Applicable,Not Applicable,Cross-Border,None,false,true,NL,6971040.0,WIN_132,0
tx_cea403982a6629d5,2026-08-30T04:16:05Z,198.205.181.131,142.53.182.244,35097,8333,bc1qa060954d9707;bc1q41782e651a78;bc1q00a66c0c5ef1,bc1q439f1fc2b5b9,3,1,1.613786,0.00014372,8.9e-05,TAPROOT,SG,AS4657,StarHub Singapore,Not Applicable,Not Applicable,Not Applicable,Cross-Border,India Inbound,true,true,IN,12103395.0,WIN_112,0
tx_c441c58196fee0c6,2026-08-29T11:41:05Z,203.238.76.153,198.55.132.148,14744,8333,bc1q1da8aa755192;bc1qeba8221c0095;bc1q64d50e7061a5,bc1qfcbd969e2963;bc1q81adb4f5e2b1,3,2,2.039248,0.00021927,0.000108,P2SH,SG,AS4657,StarHub Singapore,Not Applicable,Not Applicable,Not Applicable,Domestic,None,false,false,None,15294360.0,WIN_136,0
tx_2929edb12ea50724,2026-08-30T23:47:05Z,198.221.17.92,185.228.199.84,8333,8333,bc1q10087b0178e0,bc1q488fae5346d9;bc1qd0906f0db04e,1,2,2.170559,7.962e-05,3.7e-05,P2SH,DE,AS3320,Deutsche Telekom AG,Not Applicable,Not Applicable,Not Applicable,Domestic,None,false,false,None,16279192.5,WIN_129,0
tx_4aab5001a2dc3323,2026-08-30T08:28:05Z,103.28.112.247,185.228.199.84,8333,8333,bc1qade83fd6dbf4;bc1q657ed510e5c3,bc1qb7effca1788d;bc1q0341d381a7ee,2,2,0.263074,0.00031071,0.001181,TAPROOT,KR,AS4766,Korea Telecom,Not Applicable,Not Applicable,Not Applicable,Cross-Border,None,false,true,SG,1973055.0,WIN_125,0
tx_8965cfdeb012c132,2026-08-29T16:31:05Z,45.210.231.41,185.228.199.84,8333,8333,bc1qbdfb132d044b,bc1qf74f04dc85f1;bc1q86b3c4bfae41,1,2,1.174645,0.00029851,0.000254,P2WSH,AE,AS5384,Emirates Telecom UAE,Not Applicable,Not Applicable,Not Applicable,Domestic,None,false,false,None,8809837.5,WIN_105,0
tx_5eb4f6e103055ada,2026-08-29T10:36:05Z,103.75.24.220,103.230.133.208,37194,8333,bc1qcb680ac124cc,bc1q488fae5346d9,1,1,0.430283,0.00015321,0.000356,P2SH,IN,AS45609,Bharti Airtel Ltd,Tamil Nadu,Chennai,South,Domestic,India Domestic,true,false,None,3227122.5,WIN_121,0
tx_eaa0f1a9f4bf5bab,2026-08-29T22:53:05Z,194.180.237.135,194.172.197.146,8333,8333,bc1qc740d39dfc88,bc1q9c9848e4f362;bc1q9e86400346da,1,2,1.081807,0.00020426,0.000189,P2WSH,IN,AS9829,BSNL India,Gujarat,Ahmedabad,West,Cross-Border,India Outbound,true,true,DE,8113552.5,WIN_137,0
tx_11915c73cc3e606b,2026-08-29T17:40:05Z,194.12.85.64,45.95.49.149,7153,8333,bc1qf616adf9080b;bc1q36bb3a66d1b4;bc1q41782e651a78,bc1q6873929563ed,3,1,0.51886,0.00011815,0.000228,P2WSH,CH,AS3303,Swisscom Switzerland,Not Applicable,Not Applicable,Not Applicable,Domestic,None,false,false,None,3891450.0,WIN_130,0
tx_e1d254a08ad9e592,2026-08-29T16:34:05Z,185.81.156.187,198.84.222.78,1744,8333,bc1q52ed13c7130c,bc1q9bb8530655b7,1,1,0.344551,0.00018865,0.000548,P2WSH,IN,AS55836,Reliance Jio Infocomm,Telangana,Hyderabad,South,Cross-Border,India Inbound,true,true,DE,2584132.5,WIN_120,0
tx_9b58267cc894f520,2026-08-29T07:49:05Z,185.219.10.212,198.84.222.78,23108,8333,bc1qe7f1776ce5c3;bc1q657ed510e5c3,bc1q426ac5716a7c,2,1,0.890327,0.00018609,0.000209,TAPROOT,US,AS15169,Google Cloud / Tier-1 US,Not Applicable,Not Applicable,Not Applicable,Domestic,None,false,false,None,6677452.5,WIN_103,0
tx_0d1c1b32ed6ea11f,2026-08-29T23:34:05Z,142.20.124.60,194.217.181.60,47495,8333,bc1qb8fd3d0c1494;bc1q9fd37691ffc7,bc1qc5b1a9fdbc1c,2,1,2.249679,0.00030488,0.000136,P2WSH,DE,AS3320,Deutsche Telekom AG,Not Applicable,Not Applicable,Not Applicable,Cross-Border,None,false,true,RU,16872592.5,WIN_125,0
tx_d488500ad15e0741,2026-08-29T11:46:05Z,142.182.126.70,203.83.59.175,29020,8333,bc1q30cb76b4660d,bc1q3f7cc8db81b4;bc1q30cb76b4660d,1,2,1.273115,0.00016925,0.000133,P2WPKH,US,AS15169,Google Cloud / Tier-1 US,Not Applicable,Not Applicable,Not Applicable,Domestic,None,false,false,None,9548362.5,WIN_140,0
tx_727147c088f4926d,2026-08-30T08:27:05Z,203.168.99.42,142.104.221.100,8333,8333,bc1q74d749d29f0b;bc1qd3be2e39d9c2;bc1qa286da0c87b8,bc1q5b34a48c903c,3,1,2.117229,0.00027711,0.000131,P2PKH,KR,AS4766,Korea Telecom,Not Applicable,Not Applicable,Not Applicable,Cross-Border,None,false,true,DE,15879217.5,WIN_121,0
tx_2870f70f9c006903,2026-08-29T11:17:05Z,103.129.141.79,194.172.197.146,61008,8333,bc1q23b022d7b56e;bc1qba620c1f1b49;bc1q315bdaaaa9fc,bc1q202163ae3a5f,3,1,1.884948,7.849e-05,4.2e-05,TAPROOT,AE,AS5384,Emirates Telecom UAE,Not Applicable,Not Applicable,Not Applicable,Cross-Border,None,false,true,SG,14137110.0,WIN_103,0
tx_e993d43cdac1b671,2026-08-30T10:08:05Z,194.193.55.81,103.115.153.188,8333,8333,bc1qca77482a47d2;bc1q368d656fab06,bc1qa04ca986a5d6;bc1qf753913e13c3,2,2,1.73011,0.00015543,9e-05,P2WPKH,SG,AS4657,StarHub Singapore,Not Applicable,Not Applicable,Not Applicable,Cross-Border,None,false,true,KR,12975825.0,WIN_113,0
tx_bc1db9f63f71d804,2026-08-30T14:13:05Z,45.77.168.22,45.208.2.155,17823,8333,bc1q86b3c4bfae41,bc1q32be7a6e8156,1,1,1.489873,0.00017912,0.00012,P2WPKH,AE,AS5384,Emirates Telecom UAE,Not Applicable,Not Applicable,Not Applicable,Domestic,None,false,false,None,11174047.5,WIN_127,0
tx_c71d3360208789f9,2026-08-31T00:03:05Z,103.148.96.228,194.43.166.73,18962,8333,bc1qf7f7abcec3af,bc1qe553e5fc01c6,1,1,1.663691,0.00028341,0.00017,P2WSH,BR,AS28573,Claro Brazil,Not Applicable,Not Applicable,Not Applicable,Domestic,None,false,false,None,12477682.5,WIN_140,0
tx_e501b03ea22e6cdf,2026-08-30T23:39:05Z,103.99.23.134,45.239.91.46,16050,8333,bc1qc1fbbdbfd866;bc1q439f1fc2b5b9;bc1q00a66c0c5ef1,bc1q3f5acf6f0bd9;bc1qb733a18f0020,3,2,0.927864,5.973e-05,6.4e-05,P2PKH,IN,AS24560,Bharti Airtel Ltd,Karnataka,Bengaluru,South,Domestic,India Domestic,true,false,None,6958980.0,WIN_133,0
tx_f25980552ae6b439,2026-08-30T17:38:05Z,103.115.153.188,194.180.237.135,65346,8333,bc1q9c9848e4f362;bc1q23b022d7b56e,bc1q5f03b7ba033f,2,1,2.024609,0.0001732,8.6e-05,P2WSH,IN,AS45609,Bharti Airtel Ltd,Tamil Nadu,Chennai,South,Domestic,India Domestic,true,false,None,15184567.5,WIN_132,0
tx_222752d481cf48fd,2026-08-30T04:27:05Z,198.69.71.44,185.226.144.45,17522,8333,bc1qfddf48856194;bc1q4c3b76228151;bc1qe6a28c61283e,bc1qd960dd245110;bc1q3f7cc8db81b4,3,2,0.399697,5.585e-05,0.00014,P2WSH,NL,AS1103,SURF B.V. Netherlands,Not Applicable,Not Applicable,Not Applicable,Domestic,India Graph-Linked,true,false,None,2997727.5,WIN_115,0
tx_f4f3d17308e21a07,2026-08-30T09:29:05Z,203.36.46.240,185.190.109.91,8333,8333,bc1qc14726423a1f;bc1q11c9fd4a120d,bc1q9bb8530655b7;bc1qc06e93f56ddd,2,2,0.921193,0.00026217,0.000285,P2WPKH,IN,AS24560,Bharti Airtel Ltd,Karnataka,Bengaluru,South,Cross-Border,India Inbound,true,true,RU,6908947.5,WIN_134,0
tx_a9aea5169f33927f,2026-08-29T16:49:05Z,45.146.220.146,198.84.222.78,8333,8333,bc1q283d20af0d58;bc1q1ea238028525;bc1qf7a79752d9b7,bc1q7d4fd5146c68;bc1qe6a28c61283e,3,2,1.362795,0.00028546,0.000209,P2SH,US,AS15169,Google Cloud / Tier-1 US,Not Applicable,Not Applicable,Not Applicable,Domestic,None,false,false,None,10220962.5,WIN_113,0
tx_75fb8b628c1b9d02,2026-08-29T22:55:05Z,203.168.99.42,198.83.136.71,33233,8333,bc1q1106259939c7,bc1q31bfc4f76d89,1,1,0.592306,0.00017245,0.000291,TAPROOT,AE,AS5384,Emirates Telecom UAE,Not Applicable,Not Applicable,Not Applicable,Cross-Border,None,false,true,SG,4442295.0,WIN_114,0
tx_072ca4deb58b811e,2026-08-29T17:48:05Z,142.163.10.247,142.174.221.68,8333,8333,bc1q7d961e7cb171,bc1qd960dd245110;bc1qd2bfe60b8640,1,2,1.10376,0.00033373,0.000302,P2WPKH,US,AS15169,Google Cloud / Tier-1 US,Not Applicable,Not Applicable,Not Applicable,Cross-Border,India Inbound,true,true,IN,8278200.0,WIN_116,0
tx_b325908a5ad48922,2026-08-30T17:57:05Z,194.181.206.167,194.72.222.228,8333,8333,bc1qc740d39dfc88;bc1q315c1abd6a24;bc1qe553e5fc01c6,bc1q4ae786cba461;bc1qb5ac0d6e0f14,3,2,0.892443,8.387e-05,9.4e-05,TAPROOT,IN,AS4755,Tata Communications,Delhi NCR,New Delhi,North,Domestic,India Domestic,true,false,None,6693322.5,WIN_124,0
tx_03cbff6d680a062d,2026-08-30T12:59:05Z,45.239.91.46,45.91.225.77,8333,8333,bc1q1815c515e949;bc1q49860ec47f7a;bc1q5b34a48c903c,bc1q31bfc4f76d89;bc1q143ed937ada9,3,2,0.11804,0.00015721,0.001332,P2WSH,BR,AS28573,Claro Brazil,Not Applicable,Not Applicable,Not Applicable,Domestic,None,false,false,None,885300.0,WIN_120,0
tx_130f082f535b26be,2026-08-30T03:41:05Z,194.181.206.167,142.133.146.207,62756,8333,bc1q2e812a24af27;bc1q26a9eeb82cc3,bc1q1815c515e949,2,1,2.17138,0.00028439,0.000131,P2SH,US,AS15169,Google Cloud / Tier-1 US,Not Applicable,Not Applicable,Not Applicable,Cross-Border,None,false,true,AE,16285350.0,WIN_106,0
tx_818a1407ca5d6dd9,2026-08-31T01:00:05Z,45.210.104.211,185.219.10.212,3463,8333,bc1q6c4b4bcee51d;bc1q143ed937ada9;bc1qf526903e41ea,bc1q9e86400346da,3,1,0.726891,9.708e-05,0.000134,P2WPKH,AE,AS5384,Emirates Telecom UAE,Not Applicable,Not Applicable,Not Applicable,Cross-Border,None,false,true,JP,5451682.5,WIN_137,0
tx_45444e3fd7981730,2026-08-29T21:55:05Z,194.117.112.108,103.60.165.190,8333,8333,bc1qadaf697db61b;bc1q2e812a24af27,bc1qc5cbbe8bfb56;bc1q1d13030e5ded,2,2,2.021766,0.00021908,0.000108,P2PKH,AE,AS5384,Emirates Telecom UAE,Not Applicable,Not Applicable,Not Applicable,Domestic,None,false,false,None,15163245.0,WIN_140,0
tx_e8a9d60e65642f82,2026-08-30T03:21:05Z,142.104.221.100,45.146.220.146,8333,8333,bc1q9bb8530655b7;bc1q93eaca125aef,bc1qc5cbbe8bfb56;bc1q2e812a24af27,2,2,0.160543,0.00030933,0.001927,P2WPKH,IN,AS45609,Bharti Airtel Ltd,Tamil Nadu,Chennai,South,Cross-Border,India Inbound,true,true,NL,1204072.5,WIN_112,0
tx_8f88312399cb5437,2026-08-30T04:27:05Z,203.225.136.152,103.18.164.157,8333,8333,bc1qc740d39dfc88,bc1qa83d2b71176f;bc1q3f07433f8a59,1,2,2.09612,7.71e-05,3.7e-05,P2SH,IN,AS4755,Tata Communications,Delhi NCR,New Delhi,North,Cross-Border,India Inbound,true,true,RU,15720900.0,WIN_114,0
tx_8d9f7b0c78a47656,2026-08-31T04:32:05Z,45.77.168.22,198.55.132.148,8333,8333,bc1q50b7d2bd836c;bc1qfed55469b2d3;bc1q723d0cdfbe97,bc1qba620c1f1b49;bc1q6091833033f0,3,2,2.30362,0.00013268,5.8e-05,P2PKH,GB,AS2856,BT Group UK,Not Applicable,Not Applicable,Not Applicable,Domestic,None,false,false,None,17277150.0,WIN_137,0
tx_8b4f75e3a68296e6,2026-08-30T11:41:05Z,198.232.186.91,194.22.76.110,8333,8333,bc1q50b7d2bd836c;bc1qb10e8721f536,bc1qcfffd790b596;bc1q2bed67cc031a,2,2,1.429732,0.00028813,0.000202,P2SH,IN,AS4755,Tata Communications,Delhi NCR,New Delhi,North,Domestic,India Domestic,true,false,None,10722990.0,WIN_138,0
tx_400cc248783a5b24,2026-08-29T17:00:05Z,194.72.222.228,198.118.254.93,8333,8333,bc1q4545c484385c;bc1qd0906f0db04e;bc1qdc0d84b7a9b9,bc1qe75fdeedd4d4;bc1qfcbd969e2963,3,2,0.335498,0.00017932,0.000534,P2PKH,KR,AS4766,Korea Telecom,Not Applicable,Not Applicable,Not Applicable,Domestic,None,false,false,None,2516235.0,WIN_137,0
tx_fc799b2ac4ffead6,2026-08-31T00:30:05Z,194.22.76.110,185.219.10.212,34984,8333,bc1q0c45cc611a3c,bc1qbdfb132d044b,1,1,1.630119,0.00020279,0.000124,TAPROOT,US,AS15169,Google Cloud / Tier-1 US,Not Applicable,Not Applicable,Not Applicable,Domestic,None,false,false,None,12225892.5,WIN_130,0
tx_6fee5623d857b5a6,2026-08-31T05:56:05Z,142.66.84.16,142.182.126.70,40349,8333,bc1qa04ca986a5d6,bc1qca77482a47d2;bc1q202163ae3a5f,1,2,1.56139,0.00024873,0.000159,P2PKH,US,AS15169,Google Cloud / Tier-1 US,Not Applicable,Not Applicable,Not Applicable,Domestic,None,false,false,None,11710425.0,WIN_108,0
tx_903196a911314174,2026-08-30T00:57:05Z,194.42.19.238,45.104.87.139,32363,8333,bc1qdc38959e11d9,bc1q2648bcc93ea6,1,1,0.425694,0.00033667,0.000791,P2WPKH,DE,AS3320,Deutsche Telekom AG,Not Applicable,Not Applicable,Not Applicable,Cross-Border,None,false,true,SG,3192705.0,WIN_114,0
tx_eb5e9b18df1905ac,2026-08-30T02:30:05Z,198.121.143.125,194.168.35.231,8333,8333,bc1q7962b73d323e;bc1q7ea576e8ddb8,bc1q8b3fac74dd0d,2,1,1.661025,7.609e-05,4.6e-05,P2WPKH,DE,AS3320,Deutsche Telekom AG,Not Applicable,Not Applicable,Not Applicable,Cross-Border,None,false,true,AE,12457687.5,WIN_109,0
tx_f1e5000961365669,2026-08-31T04:49:05Z,194.217.181.60,103.109.142.107,8333,8333,bc1q205d58994992;bc1qa954d4d3f665;bc1qf0539ddc38bd,bc1q07d0f78e1433,3,1,1.020699,0.00011904,0.000117,P2PKH,IN,AS45609,Bharti Airtel Ltd,Tamil Nadu,Chennai,South,Domestic,India Domestic,true,false,None,7655242.5,WIN_119,0
tx_aed030248f02a3ba,2026-08-31T01:19:05Z,45.91.225.77,142.57.224.150,59180,8333,bc1qf526903e41ea,bc1qbe84020467b0;bc1q1106259939c7,1,2,1.708478,9.566e-05,5.6e-05,P2WPKH,IN,AS45609,Bharti Airtel Ltd,Tamil Nadu,Chennai,South,Domestic,India Domestic,true,false,None,12813585.0,WIN_105,0
tx_771ce84d6a075b4e,2026-08-30T04:54:05Z,194.193.55.81,194.181.206.167,8333,8333,bc1q89df1998295e,bc1q955c628f8553,1,1,2.062201,5.618e-05,2.7e-05,TAPROOT,AE,AS5384,Emirates Telecom UAE,Not Applicable,Not Applicable,Not Applicable,Domestic,None,false,false,None,15466507.5,WIN_123,0
tx_47c747db9236ad52,2026-08-30T08:20:05Z,198.131.196.183,185.81.156.187,21436,8333,bc1q99c32144f88b;bc1q2bbaa517e0ce,bc1q439f1fc2b5b9;bc1qfcbd969e2963,2,2,1.791477,8.047e-05,4.5e-05,P2PKH,SG,AS4657,StarHub Singapore,Not Applicable,Not Applicable,Not Applicable,Domestic,None,false,false,None,13436077.5,WIN_112,0
tx_424e62c54f416bbc,2026-08-31T06:54:05Z,45.192.91.18,45.210.104.211,8333,8333,bc1qbc4350e38a17;bc1q67c87712a82e,bc1q31fe6d16560c;bc1q955c628f8553,2,2,0.134189,0.00027053,0.002016,P2WSH,DE,AS3320,Deutsche Telekom AG,Not Applicable,Not Applicable,Not Applicable,Domestic,None,false,false,None,1006417.5,WIN_116,0
tx_3c4150f490354907,2026-08-30T06:24:05Z,103.28.112.247,194.19.113.109,28871,8333,bc1qa648aef8e46a;bc1q733dcbce1a1d;bc1qc740d39dfc88,bc1q81adb4f5e2b1;bc1q4708a1e7a0c6,3,2,2.037846,0.00023184,0.000114,P2SH,SG,AS4657,StarHub Singapore,Not Applicable,Not Applicable,Not Applicable,Domestic,None,false,false,None,15283845.0,WIN_119,0
tx_d922329278e58349,2026-08-31T01:35:05Z,103.60.165.190,142.182.126.70,8333,8333,bc1q89df1998295e,bc1q3472407512a4,1,1,0.255982,6.413e-05,0.000251,P2PKH,US,AS15169,Google Cloud / Tier-1 US,Not Applicable,Not Applicable,Not Applicable,Domestic,None,false,false,None,1919865.0,WIN_115,0
tx_81a7dc89cabe472f,2026-08-31T03:46:05Z,198.152.75.193,198.55.132.148,10137,8333,bc1q0341d381a7ee;bc1qfccd64d81bef;bc1q86793f5bab6e,bc1qae57903eed0f,3,1,2.488283,7.538e-05,3e-05,P2WPKH,BR,AS28573,Claro Brazil,Not Applicable,Not Applicable,Not Applicable,Domestic,None,false,false,None,18662122.5,WIN_127,0
tx_27272634296cc56b,2026-08-30T22:16:05Z,45.146.220.146,103.48.25.104,8333,8333,bc1qd003332ce937;bc1q727f028b885d,bc1q7d961e7cb171,2,1,1.429058,0.00028959,0.000203,TAPROOT,US,AS15169,Google Cloud / Tier-1 US,Not Applicable,Not Applicable,Not Applicable,Cross-Border,None,false,true,RU,10717935.0,WIN_121,0
tx_5ba3ca443a871d85,2026-08-30T14:08:05Z,198.175.130.160,203.58.235.83,8333,8333,bc1q9bb8530655b7;bc1q8b3fac74dd0d;bc1q06d5ccc3f37a,bc1q9351f56f0645;bc1q6d9c5bbb8f43,3,2,1.302407,0.00020479,0.000157,P2WPKH,DE,AS3320,Deutsche Telekom AG,Not Applicable,Not Applicable,Not Applicable,Domestic,None,false,false,None,9768052.5,WIN_122,0
tx_bc9472e655930076,2026-08-30T09:11:05Z,203.225.136.152,194.138.37.80,8333,8333,bc1q1d13030e5ded,bc1q6deef40d767e;bc1qadaf697db61b,1,2,2.32452,0.00022717,9.8e-05,P2WSH,IN,AS4755,Tata Communications,Delhi NCR,New Delhi,North,Cross-Border,India Inbound,true,true,KR,17433900.0,WIN_101,0
tx_d4d7e9a581114d86,2026-08-30T02:09:05Z,142.163.10.247,194.205.180.252,8333,8333,bc1q4545c484385c;bc1q5cc29db03b44,bc1q882dee4efc0d,2,1,0.908516,5.31e-05,5.8e-05,P2WPKH,NL,AS1103,SURF B.V. Netherlands,Not Applicable,Not Applicable,Not Applicable,Domestic,None,false,false,None,6813870.0,WIN_125,0
tx_56cca4499162cecd,2026-08-30T14:35:05Z,185.219.10.212,45.210.104.211,60044,8333,bc1qc69592ba39a3;bc1q0c45cc611a3c;bc1qbccd2c3573ad,bc1q4832edd1b2a9;bc1q2f296ded07f9,3,2,1.964321,8.488e-05,4.3e-05,P2PKH,KR,AS4766,Korea Telecom,Not Applicable,Not Applicable,Not Applicable,Domestic,None,false,false,None,14732407.5,WIN_113,0
tx_c5fe5d991fdb3c40,2026-08-29T10:26:05Z,198.121.143.125,103.230.133.208,3087,8333,bc1q3828e9c2193c;bc1qdd11d5156003;bc1qba620c1f1b49,bc1qdd11d5156003;bc1q315c1abd6a24,3,2,1.387351,0.00031685,0.000228,P2SH,IN,AS24560,Bharti Airtel Ltd,Karnataka,Bengaluru,South,Domestic,India Domestic,true,false,None,10405132.5,WIN_138,0
